"","address","lat1","long1","MRTName2","MRTName1","MRTlat1","MRTlong1","MRTdista1"
"4070","327 TAMPINES ST 32",1.35244718454516,103.958287602194,70,"Tampines East",1.35619148271544,103.9546344625,582.252479868793
"4071","327 UBI AVE 1",1.32690473046022,103.903997715045,175,"Ubi",1.32997425973974,103.899226655439,631.415938598484
"4072","327 WOODLANDS ST 32",1.430239670696,103.780217792565,22,"Marsiling",1.43252114855026,103.774074641403,729.290502696396
"4073","327 YISHUN RING RD",1.43007109914643,103.842396446526,156,"Yishun",1.42944308477331,103.835005047246,825.51619663089
"4074","327A ANCHORVALE RD",1.39525631314867,103.888613356075,12,"Sengkang",1.39169462601522,103.895484694279,861.363876177876
"4075","327A SUMANG WALK",1.41243613191501,103.899133553079,9,"Punggol",1.41492733388605,103.910166388177,1258.72493034878
"4076","327B ANCHORVALE RD",1.39564692396471,103.888633285424,4,"Sengkang",1.39169462601522,103.895484694279,880.302075576024
"4077","327B SUMANG WALK",1.41225569065015,103.899575835016,3,"Punggol",1.41492733388605,103.910166388177,1215.5213511123
"4078","327C ANCHORVALE RD",1.39609319862488,103.888720918656,27,"Sengkang",1.39169462601522,103.895484694279,897.962869447923
"4079","327C SUMANG WALK",1.41206930290767,103.899974279726,2,"Punggol",1.41492733388605,103.910166388177,1178.0116846822
"4080","328 ANG MO KIO AVE 3",1.36661793708764,103.84786688518,181,"Ang Mo Kio",1.36993284962262,103.84955809232,414.24009109636
"4081","328 BT BATOK ST 33",1.36287490524925,103.747562869215,20,"Bukit Gombak",1.35861159094192,103.751790910733,668.307403830485
"4082","328 CLEMENTI AVE 2",1.31399161476536,103.767089003977,47,"Clementi",1.31511625277378,103.765191452888,245.499627892839
"4083","328 HOUGANG AVE 5",1.36874824600499,103.896534515412,241,"Hougang",1.37129226620797,103.892380513029,542.137468509899
"4084","328 JURONG EAST ST 31",1.3494701229153,103.729955700808,77,"Chinese Garden",1.34235282081401,103.732596738363,845.055138854157
"4085","328 SEMBAWANG CRES",1.4454350549004,103.819386697528,66,"Sembawang",1.44905082158502,103.820046140211,409.140488568277
"4086","328 SERANGOON AVE 3",1.35028615875324,103.868352627161,130,"Lorong Chuan",1.35161217074555,103.864151938651,490.239251610114
"4087","328 TAH CHING RD",1.33663451315422,103.72260042207,67,"Lakeside",1.34425911493819,103.720949087456,868.434491935243
"4088","328 TAMPINES ST 32",1.35317296300294,103.958294345994,57,"Tampines East",1.35619148271544,103.9546344625,528.019710345252
"4089","328 UBI AVE 1",1.32756437970348,103.904805009306,25,"Ubi",1.32997425973974,103.899226655439,676.295179723228
"4090","328 WOODLANDS ST 32",1.43005749573809,103.779439838598,80,"Marsiling",1.43252114855026,103.774074641403,657.039346982012
"4091","328 YISHUN RING RD",1.42977954209574,103.843056925662,94,"Yishun",1.42944308477331,103.835005047246,896.834441079544
"4092","329 ANG MO KIO AVE 3",1.3665990830055,103.846874423696,172,"Ang Mo Kio",1.36993284962262,103.84955809232,476.363802002602
"4093","329 BT BATOK ST 33",1.36312633682463,103.747418527269,135,"Bukit Gombak",1.35861159094192,103.751790910733,699.542561062365
"4094","329 CLEMENTI AVE 2",1.31306718149221,103.767339299757,250,"Clementi",1.31511625277378,103.765191452888,330.405419528385
"4095","329 JURONG EAST AVE 1",1.35013988623409,103.729936587391,178,"Chinese Garden",1.34235282081401,103.732596738363,916.010509011178
"4096","329 SEMBAWANG CL",1.44635110057387,103.817664303233,70,"Sembawang",1.44905082158502,103.820046140211,400.719549685798
"4097","329 SERANGOON AVE 3",1.34962634280183,103.868063797378,158,"Lorong Chuan",1.35161217074555,103.864151938651,488.255581024922
"4098","329 TAH CHING RD",1.3374608850516,103.723845021333,67,"Lakeside",1.34425911493819,103.720949087456,822.543102800855
"4099","329 TAMPINES ST 32",1.35335552120961,103.958728583436,54,"Tampines East",1.35619148271544,103.9546344625,554.312206284418
"4100","329 UBI AVE 1",1.3270269894911,103.904816431751,106,"Ubi",1.32997425973974,103.899226655439,703.299643588936
"4101","329 WOODLANDS ST 32",1.43036127914544,103.778803360101,47,"Marsiling",1.43252114855026,103.774074641403,578.560094345986
"4102","329 YISHUN RING RD",1.43030125625917,103.842618159616,161,"Yishun",1.42944308477331,103.835005047246,852.592837182665
"4103","329A ANCHORVALE ST",1.39619302195076,103.88972181068,32,"Sengkang",1.39169462601522,103.895484694279,813.674204820251
"4104","329B ANCHORVALE ST",1.39576281508857,103.889466805657,25,"Sengkang",1.39169462601522,103.895484694279,808.456383141342
"4105","33 BALAM RD",1.32976665389063,103.886229168167,59,"Mattar",1.32687671501334,103.883247509542,462.173770253256
"4106","33 BEDOK STH AVE 2",1.3228412425757,103.939128684332,240,"Tanah Merah",1.32718729074675,103.946348600798,937.911834643527
"4107","33 CHAI CHEE AVE",1.32400911794369,103.925848135552,122,"Kembangan",1.3210381335934,103.912947930851,1473.26364366141
"4108","33 EUNOS CRES",1.32018325530871,103.90080491512,62,"Eunos",1.31978354916088,103.903225807255,273.070447914351
"4109","33 GHIM MOH LINK",1.30977118024449,103.784714017294,16,"Buona Vista",1.3072237082044,103.790253514502,678.589238997976
"4110","33 JLN BAHAGIA",1.32661209766562,103.858436241745,144,"Boon Keng",1.31933570922514,103.861569454156,881.8697152826
"4111","33 LIM LIAK ST",1.28511916772533,103.831577169295,12,"Tiong Bahru",1.28610253615775,103.827445112419,472.712325865627
"4112","33 MARINE CRES",1.30264896606627,103.912184784558,263,"Kembangan",1.3210381335934,103.912947930851,2048.83385008433
"4113","33 MARSILING DR",1.44355825410306,103.772015392214,134,"Marsiling",1.43252114855026,103.774074641403,1249.8335310885
"4114","33 TANGLIN HALT RD",1.29656744545058,103.798378639997,154,"Commonwealth",1.30250199924325,103.798228523336,660.842718038631
"4115","33 TEBAN GDNS RD",1.32030252805209,103.74184852426,151,"Jurong East",1.33315281585758,103.742286332403,1431.31703487497
"4116","33 TELOK BLANGAH WAY",1.27414335069299,103.822490459589,162,"HarbourFront",1.26538938374901,103.821530157095,980.330185047585
"4117","330 ANG MO KIO AVE 1",1.36243186402478,103.851030689651,268,"Ang Mo Kio",1.36993284962262,103.84955809232,850.936084093602
"4118","330 BT BATOK ST 33",1.36339848689145,103.748445426437,117,"Bukit Gombak",1.35861159094192,103.751790910733,650.055539078427
"4119","330 CLEMENTI AVE 2",1.31374471195404,103.767781828711,169,"Clementi",1.31511625277378,103.765191452888,326.218159478913
"4120","330 JURONG EAST AVE 1",1.35055495259482,103.73002911041,154,"Chinese Garden",1.34235282081401,103.732596738363,956.726352725727
"4121","330 SEMBAWANG CL",1.44680507021155,103.817811633323,109,"Sembawang",1.44905082158502,103.820046140211,352.607579841616
"4122","330 SERANGOON AVE 3",1.34993696977745,103.869562944176,115,"Serangoon",1.35063361526525,103.872771660431,365.417274331843
"4123","330 TAH CHING RD",1.33766746069838,103.724154795838,60,"Lakeside",1.34425911493819,103.720949087456,815.910691102491
"4124","330 TAMPINES ST 32",1.35335611053088,103.959531512588,57,"Tampines East",1.35619148271544,103.9546344625,629.787298265622
"4125","330 UBI AVE 1",1.32650643553954,103.904049563769,129,"Ubi",1.32997425973974,103.899226655439,661.145482506385
"4126","330 WOODLANDS AVE 1",1.42980320697192,103.778590443657,57,"Marsiling",1.43252114855026,103.774074641403,586.590931560878
"4127","330 YISHUN RING RD",1.43094164530207,103.842574798619,99,"Yishun",1.42944308477331,103.835005047246,858.756993001811
"4128","330A ANCHORVALE ST",1.39662723290185,103.889865436797,27,"Sengkang",1.39169462601522,103.895484694279,832.205136711059
"4129","330B ANCHORVALE ST",1.39655770884234,103.890240536174,31,"Sengkang",1.39169462601522,103.895484694279,796.027690103797
"4130","331 ANG MO KIO AVE 1",1.36211140145298,103.85076647513,298,"Ang Mo Kio",1.36993284962262,103.84955809232,881.003652058236
"4131","331 BT BATOK ST 33",1.36361186600798,103.747645306633,184,"Bukit Gombak",1.35861159094192,103.751790910733,722.969205350827
"4132","331 CLEMENTI AVE 2",1.31413785421482,103.767942210615,172,"Clementi",1.31511625277378,103.765191452888,324.929924016125
"4133","331 JURONG EAST AVE 1",1.35082650419629,103.73042009299,147,"Chinese Garden",1.34235282081401,103.732596738363,973.892729816034
"4134","331 SEMBAWANG CL",1.44752857706619,103.816661963955,103,"Sembawang",1.44905082158502,103.820046140211,412.97222439077
"4135","331 SERANGOON AVE 3",1.34964853999772,103.870212188005,89,"Serangoon",1.35063361526525,103.872771660431,305.219194849858
"4136","331 TAH CHING RD",1.33807458629683,103.723432148725,47,"Lakeside",1.34425911493819,103.720949087456,741.847403320393
"4137","331 TAMPINES ST 32",1.35335621064813,103.959788744545,73,"Tampines East",1.35619148271544,103.9546344625,654.711373070154
"4138","331 UBI AVE 1",1.32658760601792,103.90351569256,20,"Ubi",1.32997425973974,103.899226655439,608.250531545322
"4139","331 WOODLANDS AVE 1",1.42945179692175,103.778711277354,95,"Marsiling",1.43252114855026,103.774074641403,618.859331844754
"4140","331 YISHUN RING RD",1.43061313479548,103.843053582925,144,"Yishun",1.42944308477331,103.835005047246,905.100703759194
"4141","331A ANCHORVALE ST",1.39594975733852,103.890467920512,27,"Sengkang",1.39169462601522,103.895484694279,732.168104502809
"4142","331B ANCHORVALE ST",1.39567244030632,103.890125430899,27,"Sengkang",1.39169462601522,103.895484694279,742.824877197672
"4143","331C ANCHORVALE ST",1.39557791060487,103.889773699699,20,"Sengkang",1.39169462601522,103.895484694279,768.637228889683
"4144","332 ANG MO KIO AVE 1",1.36167030761833,103.851955453764,253,"Ang Mo Kio",1.36993284962262,103.84955809232,957.694958882411
"4145","332 BT BATOK ST 32",1.36375968270148,103.748197987376,48,"Bukit Gombak",1.35861159094192,103.751790910733,698.787321645282
"4146","332 CLEMENTI AVE 2",1.31474029464441,103.76748755096,104,"Clementi",1.31511625277378,103.765191452888,258.937716276444
"4147","332 HOUGANG AVE 5",1.36840583194353,103.897820383869,94,"Hougang",1.37129226620797,103.892380513029,685.377258674637
"4148","332 JURONG EAST AVE 1",1.35159123927227,103.73019605105,177,"Chinese Garden",1.34235282081401,103.732596738363,1062.55308542685
"4149","332 SEMBAWANG CL",1.44670127140502,103.817044619348,73,"Sembawang",1.44905082158502,103.820046140211,424.239173618675
"4150","332 SERANGOON AVE 3",1.35101719466947,103.870185119998,140,"Serangoon",1.35063361526525,103.872771660431,291.002149152424
"4151","332 TAH CHING RD",1.33829453748049,103.723817131405,40,"Lakeside",1.34425911493819,103.720949087456,736.707590880273
"4152","332 TAMPINES ST 32",1.35316793762096,103.960688653393,67,"Tampines East",1.35619148271544,103.9546344625,753.153206988615
"4153","332 UBI AVE 1",1.32691366727129,103.902623089881,11,"Ubi",1.32997425973974,103.899226655439,508.874900581005
"4154","332 WOODLANDS AVE 1",1.42974674839319,103.77913489252,20,"Marsiling",1.43252114855026,103.774074641403,642.261033779882
"4155","332 YISHUN RING RD",1.43046785703727,103.843466655787,132,"Yishun",1.42944308477331,103.835005047246,948.533448583144
"4156","332A ANCHORVALE LINK",1.39532164438575,103.891136801306,26,"Sengkang",1.39169462601522,103.895484694279,630.192757796991
"4157","332B ANCHORVALE LINK",1.39510794817993,103.891456224107,44,"Sengkang",1.39169462601522,103.895484694279,587.675654640856
"4158","332C ANCHORVALE LINK",1.39500219567352,103.891960984474,43,"Sengkang",1.39169462601522,103.895484694279,537.907094065089
"4159","333 ANG MO KIO AVE 1",1.3613425564061,103.851698621454,239,"Ang Mo Kio",1.36993284962262,103.84955809232,985.49127671917
"4160","333 BT BATOK ST 32",1.36418205578453,103.747797285557,187,"Bukit Gombak",1.35861159094192,103.751790910733,762.925332805188
"4161","333 CLEMENTI AVE 2",1.31518419506769,103.767498748964,114,"Clementi",1.31511625277378,103.765191452888,256.890726846126
"4162","333 HOUGANG AVE 5",1.36849761537181,103.898423005409,36,"Hougang",1.37129226620797,103.892380513029,740.930685805014
"4163","333 JURONG EAST AVE 1",1.35124158359642,103.730961431641,20,"Chinese Garden",1.34235282081401,103.732596738363,1006.08961070465
"4164","333 KANG CHING RD",1.33952691350219,103.723286603679,57,"Lakeside",1.34425911493819,103.720949087456,587.517190421614
"4165","333 SEMBAWANG CL",1.44699020882626,103.816416175536,66,"Sembawang",1.44905082158502,103.820046140211,464.541906536202
"4166","333 SERANGOON AVE 3",1.35049745808834,103.870440178642,92,"Serangoon",1.35063361526525,103.872771660431,259.909589303024
"4167","333 TAMPINES ST 32",1.35316480497671,103.961041505317,80,"Tampines East",1.35619148271544,103.9546344625,788.626370321067
"4168","333 UBI AVE 1",1.32669704800522,103.90298325894,110,"Ubi",1.32997425973974,103.899226655439,554.864884525242
"4169","333 WOODLANDS ST 32",1.42976674719237,103.780001772636,28,"Marsiling",1.43252114855026,103.774074641403,727.383202777399
"4170","333A ANCHORVALE LINK",1.39468433299355,103.89086832093,28,"Sengkang",1.39169462601522,103.895484694279,612.122113498743
"4171","333A YISHUN ST 31",1.43193955083877,103.844987122713,44,"Yishun",1.42944308477331,103.835005047246,1145.08781194001
"4172","333B ANCHORVALE LINK",1.39457895953303,103.891425367847,27,"Sengkang",1.39169462601522,103.895484694279,554.229893876454
"4173","333B YISHUN ST 31",1.43195783277463,103.845379076263,12,"Yishun",1.42944308477331,103.835005047246,1187.92734360459
"4174","333C ANCHORVALE LINK",1.39441572025048,103.891773836701,28,"Sengkang",1.39169462601522,103.895484694279,512.150468152169
"4175","333C YISHUN ST 31",1.43188998756065,103.845790190244,7,"Yishun",1.42944308477331,103.835005047246,1230.74324335728
"4176","333D ANCHORVALE LINK",1.39422494446126,103.892243948665,22,"Sengkang",1.39169462601522,103.895484694279,457.612983027576
"4177","333D YISHUN ST 31",1.43208986051752,103.846198333971,14,"Yishun",1.42944308477331,103.835005047246,1280.01430656134
"4178","334 ANG MO KIO AVE 1",1.36371827871035,103.850980294912,66,"Ang Mo Kio",1.36993284962262,103.84955809232,709.6772595879
"4179","334 BT BATOK ST 32",1.36462915723034,103.747831425337,45,"Bukit Gombak",1.35861159094192,103.751790910733,801.807765400966
"4180","334 CLEMENTI AVE 2",1.31518502692041,103.768432708555,191,"Clementi",1.31511625277378,103.765191452888,360.801117903031
"4181","334 HOUGANG AVE 5",1.36886216557438,103.897954352984,107,"Hougang",1.37129226620797,103.892380513029,676.721061850544
"4182","334 JURONG EAST AVE 1",1.35078279521922,103.731532573887,39,"Chinese Garden",1.34235282081401,103.732596738363,945.863896452838
"4183","334 KANG CHING RD",1.33940432115565,103.722907285019,32,"Lakeside",1.34425911493819,103.720949087456,582.717477365434
"4184","334 KRETA AYER RD",1.28160641229699,103.84233592597,58,"Outram Park",1.27973970679335,103.839513521005,376.624948372487
"4185","334 SEMBAWANG CL",1.44732828215134,103.81582008771,126,"Sembawang",1.44905082158502,103.820046140211,507.881126396063
"4186","334 SERANGOON AVE 3",1.35024124933334,103.870832447555,81,"Serangoon",1.35063361526525,103.872771660431,220.187839842064
"4187","334 TAMPINES ST 32",1.35238951465829,103.961041591251,64,"Tampines East",1.35619148271544,103.9546344625,829.186964325271
"4188","334 UBI AVE 1",1.32639446873503,103.903071539258,106,"Ubi",1.32997425973974,103.899226655439,584.71978691848
"4189","334 WOODLANDS ST 32",1.43004416735978,103.780454637803,85,"Marsiling",1.43252114855026,103.774074641403,761.659592365937
"4190","334A ANCHORVALE CRES",1.39838638603313,103.889425801052,32,"Sengkang",1.39169462601522,103.895484694279,1004.76605305168
"4191","334A YISHUN ST 31",1.43290624174601,103.844695383831,25,"Yishun",1.42944308477331,103.835005047246,1145.22548032023
"4192","334B ANCHORVALE CRES",1.39846172684413,103.889969214694,29,"Sengkang",1.39169462601522,103.895484694279,971.712273853654
"4193","334B YISHUN ST 31",1.4325330290687,103.845705616567,35,"Yishun",1.42944308477331,103.835005047246,1239.49407213192
"4194","334C ANCHORVALE CRES",1.39742222673837,103.889703923973,31,"Sengkang",1.39169462601522,103.895484694279,905.753020629733
"4195","334C YISHUN ST 31",1.43262608290991,103.846381694939,23,"Yishun",1.42944308477331,103.835005047246,1314.696229606
"4196","334D YISHUN ST 31",1.43241464963844,103.846517127438,28,"Yishun",1.42944308477331,103.835005047246,1323.13667126952
"4197","335 ANG MO KIO AVE 1",1.36320996798464,103.850690597254,86,"Ang Mo Kio",1.36993284962262,103.84955809232,758.926092024799
"4198","335 BT BATOK ST 32",1.36454992483304,103.748092994225,29,"Bukit Gombak",1.35861159094192,103.751790910733,778.685009245848
"4199","335 CLEMENTI AVE 2",1.31699411182356,103.768506615632,190,"Clementi",1.31511625277378,103.765191452888,424.050719975919
"4200","335 HOUGANG AVE 7",1.36894817453626,103.898718101831,16,"Hougang",1.37129226620797,103.892380513029,752.019263882081
"4201","335 JURONG EAST AVE 1",1.35021953451848,103.732162745946,28,"Chinese Garden",1.34235282081401,103.732596738363,877.04945471525
"4202","335 KANG CHING RD",1.33904268221226,103.723146242833,61,"Lakeside",1.34425911493819,103.720949087456,630.072404902611
"4203","335 SEMBAWANG CL",1.44716347336281,103.815013547479,112,"Sembawang",1.44905082158502,103.820046140211,598.158664412849
"4204","335 SERANGOON AVE 3",1.34943117371888,103.870921130856,119,"Serangoon",1.35063361526525,103.872771660431,245.620963548435
"4205","335 TAMPINES ST 32",1.35250493912815,103.960594510325,70,"Tampines East",1.35619148271544,103.9546344625,779.975004171719
"4206","335 UBI AVE 1",1.32604165545422,103.902829256785,18,"Ubi",1.32997425973974,103.899226655439,593.627732757597
"4207","335 WOODLANDS ST 32",1.42972520117129,103.780579357988,172,"Marsiling",1.43252114855026,103.774074641403,787.952252529828
"4208","335A ANCHORVALE CRES",1.39835828293606,103.889074371303,43,"Sengkang",1.39169462601522,103.895484694279,1029.16184028893
"4209","335A SMITH ST",1.28211630828089,103.842845624261,90,"Chinatown",1.28422391919085,103.845143798953,347.077357221411
"4210","335A YISHUN ST 31",1.43328052675083,103.844436750229,21,"Yishun",1.42944308477331,103.835005047246,1133.20549153799
"4211","335B ANCHORVALE CRES",1.39857707216124,103.888490151459,18,"Sengkang",1.39169462601522,103.895484694279,1092.1950749958
"4212","335B SMITH ST",1.28236449613222,103.843448181669,96,"Chinatown",1.28422391919085,103.845143798953,280.099173105911
"4213","335B YISHUN ST 31",1.43284184188975,103.844333075878,22,"Yishun",1.42944308477331,103.835005047246,1104.86707034051
"4214","335C ANCHORVALE CRES",1.39844903339851,103.888155361419,27,"Sengkang",1.39169462601522,103.895484694279,1109.34381620987
"4215","335C YISHUN ST 31",1.43248777014111,103.844367368405,35,"Yishun",1.42944308477331,103.835005047246,1095.62644758704
"4216","336 ANG MO KIO AVE 1",1.3635938468353,103.851784409615,93,"Ang Mo Kio",1.36993284962262,103.84955809232,747.886601700206
"4217","336 BT BATOK ST 32",1.3649289251801,103.748365508012,166,"Bukit Gombak",1.35861159094192,103.751790910733,799.917638996903
"4218","336 CLEMENTI AVE 2",1.31667943214563,103.769231150532,113,"Clementi",1.31511625277378,103.765191452888,482.079982006768
"4219","336 HOUGANG AVE 7",1.3693032100873,103.898351173028,115,"Hougang",1.37129226620797,103.892380513029,700.382200884644
"4220","336 JURONG EAST AVE 1",1.35041039841488,103.731481482818,143,"Chinese Garden",1.34235282081401,103.732596738363,905.511803335029
"4221","336 SEMBAWANG CRES",1.44695013719977,103.815574238972,90,"Sembawang",1.44905082158502,103.820046140211,549.855249914228
"4222","336 TAH CHING RD",1.33852374734622,103.723483455608,45,"Lakeside",1.34425911493819,103.720949087456,697.982470306076
"4223","336 TAMPINES ST 32",1.35250474068468,103.960324224132,76,"Tampines East",1.35619148271544,103.9546344625,754.573476293837
"4224","336 UBI AVE 1",1.32572020348011,103.901822392584,180,"Ubi",1.32997425973974,103.899226655439,554.71550846878
"4225","336 WOODLANDS AVE 1",1.43045950870745,103.782003060129,168,"Woodlands",1.43605761708128,103.787938777173,908.120851689616
"4226","336A ANCHORVALE CRES",1.39754408575022,103.88932509626,26,"Sengkang",1.39169462601522,103.895484694279,945.45808600333
"4227","336A YISHUN ST 31",1.43129939349116,103.84467527369,34,"Yishun",1.42944308477331,103.835005047246,1095.80959886448
"4228","336B ANCHORVALE CRES",1.39753870318824,103.889080056801,29,"Sengkang",1.39169462601522,103.895484694279,965.007865112975
"4229","336B YISHUN ST 31",1.43137338046797,103.844331402418,28,"Yishun",1.42944308477331,103.835005047246,1059.89216413967
"4230","336C ANCHORVALE CRES",1.39774373171815,103.88858318745,22,"Sengkang",1.39169462601522,103.895484694279,1021.43902872004
"4231","336C YISHUN ST 31",1.43184054730221,103.844133465,28,"Yishun",1.42944308477331,103.835005047246,1050.32694739529
"4232","336D ANCHORVALE CRES",1.39776902487201,103.888235889907,25,"Sengkang",1.39169462601522,103.895484694279,1052.61603195055
"4233","337 ANG MO KIO AVE 1",1.36319555672393,103.851616001112,74,"Ang Mo Kio",1.36993284962262,103.84955809232,784.18000167357
"4234","337 BT BATOK ST 34",1.36348296381773,103.749393361059,155,"Bukit Gombak",1.35861159094192,103.751790910733,604.366167474227
"4235","337 CLEMENTI AVE 2",1.31605567747075,103.769112678697,136,"Clementi",1.31511625277378,103.765191452888,448.749088154616
"4236","337 HOUGANG AVE 7",1.36968021889998,103.898337239915,133,"Hougang",1.37129226620797,103.892380513029,686.769938671369
"4237","337 JURONG EAST AVE 1",1.34968370533554,103.731905666581,151,"Chinese Garden",1.34235282081401,103.732596738363,819.686347907366
"4238","337 SEMBAWANG CRES",1.44615096906869,103.815651965202,80,"Sembawang",1.44905082158502,103.820046140211,585.942442452932
"4239","337 TAMPINES ST 32",1.35238866039921,103.959877071858,62,"Tampines East",1.35619148271544,103.9546344625,720.840399470091
"4240","337 UBI AVE 1",1.32598213953583,103.901513158463,20,"Ubi",1.32997425973974,103.899226655439,512.097629111508
"4241","337 WOODLANDS AVE 1",1.43071738741979,103.781743924595,124,"Marsiling",1.43252114855026,103.774074641403,876.77611876487
"4242","337A TAH CHING RD",1.33769966406232,103.722790261602,36,"Lakeside",1.34425911493819,103.720949087456,758.399204831474
"4243","337B TAH CHING RD",1.33745034737284,103.722395565486,15,"Lakeside",1.34425911493819,103.720949087456,774.854577023484
"4244","337C TAH CHING RD",1.33719034617161,103.722003986224,29,"Lakeside",1.34425911493819,103.720949087456,795.601063146775
"4245","337D TAH CHING RD",1.33733224567145,103.721601005091,32,"Lakeside",1.34425911493819,103.720949087456,774.501161172533
"4246","338 ANG MO KIO AVE 1",1.36382298132967,103.848919382825,3,"Ang Mo Kio",1.36993284962262,103.84955809232,683.851571682034
"4247","338 BT BATOK ST 34",1.36355249556515,103.750948082233,162,"Bukit Gombak",1.35861159094192,103.751790910733,557.959424479311
"4248","338 CLEMENTI AVE 2",1.3162903980152,103.769532089119,120,"Clementi",1.31511625277378,103.765191452888,500.44031452416
"4249","338 HOUGANG AVE 7",1.36974568769699,103.898840992104,6,"Hougang",1.37129226620797,103.892380513029,739.297357164334
"4250","338 JURONG EAST AVE 1",1.3502205690563,103.731260625944,30,"Chinese Garden",1.34235282081401,103.732596738363,888.366316847783
"4251","338 SEMBAWANG CRES",1.44586063776101,103.815263687546,87,"Sembawang",1.44905082158502,103.820046140211,639.816288882893
"4252","338 TAMPINES ST 33",1.35191834168646,103.95964678489,107,"Tampines East",1.35619148271544,103.9546344625,733.096795439461
"4253","338 UBI AVE 1",1.32613973623742,103.902073613523,163,"Ubi",1.32997425973974,103.899226655439,531.594418195013
"4254","338 WOODLANDS AVE 1",1.43074665314852,103.781161363841,40,"Marsiling",1.43252114855026,103.774074641403,813.006719272028
"4255","338A ANCHORVALE CRES",1.39926289122119,103.888859316617,19,"Sengkang",1.39169462601522,103.895484694279,1119.56770540313
"4256","338A TAH CHING RD",1.33781496766011,103.722184784222,24,"Lakeside",1.34425911493819,103.720949087456,730.421668652271
"4257","338B ANCHORVALE CRES",1.39953508842561,103.889785147252,16,"Sengkang",1.39169462601522,103.895484694279,1078.92890960588
"4258","338B KANG CHING RD",1.33813942890641,103.72191384164,26,"Lakeside",1.34425911493819,103.720949087456,689.649158029419
"4259","338C ANCHORVALE CRES",1.40000057323035,103.890078145481,26,"Sengkang",1.39169462601522,103.895484694279,1103.14292346211
"4260","338D ANCHORVALE CRES",1.39970005035247,103.888714059734,13,"Sengkang",1.39169462601522,103.895484694279,1167.00377130649
"4261","339 ANG MO KIO AVE 1",1.36506492207366,103.849115819192,1,"Ang Mo Kio",1.36993284962262,103.84955809232,544.12589887383
"4262","339 BT BATOK ST 34",1.36319798587253,103.75080463345,203,"Bukit Gombak",1.35861159094192,103.751790910733,522.220277297169
"4263","339 CLEMENTI AVE 5",1.31966444986442,103.769139491506,275,"Clementi",1.31511625277378,103.765191452888,670.369511507173
"4264","339 HOUGANG AVE 7",1.37002545723867,103.89857229481,122,"Hougang",1.37129226620797,103.892380513029,703.350955885134
"4265","339 JURONG EAST AVE 1",1.34953251705686,103.731532178493,161,"Chinese Garden",1.34235282081401,103.732596738363,807.973248928639
"4266","339 TAMPINES ST 33",1.35114569081609,103.959124538361,87,"Tampines East",1.35619148271544,103.9546344625,751.794396603611
"4267","339 UBI AVE 1",1.32646063251974,103.902007029513,147,"Ubi",1.32997425973974,103.899226655439,498.729987502384
"4268","339 WOODLANDS AVE 1",1.43100437721898,103.781602327403,82,"Marsiling",1.43252114855026,103.774074641403,854.563080981788
"4269","339A KANG CHING RD",1.33785466388305,103.721462722132,32,"Lakeside",1.34425911493819,103.720949087456,715.228112933917
"4270","339A SEMBAWANG CL",1.44801536040364,103.81788087791,82,"Sembawang",1.44905082158502,103.820046140211,267.109829644998
"4271","339B KANG CHING RD",1.33818062578949,103.721189046311,26,"Lakeside",1.34425911493819,103.720949087456,677.181076013323
"4272","339B SEMBAWANG CL",1.44801595683776,103.817560653972,78,"Sembawang",1.44905082158502,103.820046140211,299.626065948608
"4273","339C KANG CHING RD",1.33851437919815,103.721677989652,25,"Lakeside",1.34425911493819,103.720949087456,644.625363809845
"4274","339D KANG CHING RD",1.33875703748672,103.72215701993,29,"Lakeside",1.34425911493819,103.720949087456,627.067319941478
"4275","34 BEDOK STH AVE 2",1.32205652925918,103.93835472666,254,"Tanah Merah",1.32718729074675,103.946348600798,1057.19873845256
"4276","34 CASSIA CRES",1.30964078422608,103.884471779925,88,"Mountbatten",1.30620190525331,103.882528081052,439.703330361369
"4277","34 CHAI CHEE AVE",1.32416996959775,103.926405179845,106,"Bedok North",1.33474211664091,103.91797832995,1504.84793157943
"4278","34 CIRCUIT RD",1.32904361761824,103.887438053241,163,"MacPherson",1.32615024457361,103.889298600376,382.90320797416
"4279","34 EUNOS CRES",1.32101348298356,103.900972794677,53,"Eunos",1.31978354916088,103.903225807255,285.683803825593
"4280","34 JLN BAHAGIA",1.32698180867095,103.857761761594,135,"Boon Keng",1.31933570922514,103.861569454156,950.81201235064
"4281","34 JLN BT HO SWEE",1.28807687600985,103.82708127923,79,"Tiong Bahru",1.28610253615775,103.827445112419,223.48134705972
"4282","34 KIM CHENG ST",1.28489922215081,103.831584184636,25,"Tiong Bahru",1.28610253615775,103.827445112419,479.724509014048
"4283","34 LOR 5 TOA PAYOH",1.33479973301368,103.854155463,221,"Toa Payoh",1.33262928096888,103.847502198048,778.861161548451
"4284","34 MARINE CRES",1.30414964002546,103.912123966699,175,"Kembangan",1.3210381335934,103.912947930851,1882.25352166271
"4285","34 MARSILING DR",1.44398788887815,103.772009513931,144,"Marsiling",1.43252114855026,103.774074641403,1296.99484039872
"4286","34 TANGLIN HALT RD",1.29680899455533,103.798361469054,159,"Commonwealth",1.30250199924325,103.798228523336,633.915072365699
"4287","34 TEBAN GDNS RD",1.31987963533782,103.741754021124,172,"Jurong East",1.33315281585758,103.742286332403,1478.75080488797
"4288","34 TELOK BLANGAH WAY",1.27351780057463,103.822480988448,124,"HarbourFront",1.26538938374901,103.821530157095,911.017905406911
